"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
516394,598209,85184,186303,228542.2,"2014-05-30",17,228542.2,457084.4,462442.2,TRUE,"КП ""Одеське електротехнічне експлуатаційно-монтажне підприємство"""
519414,601921,347,353505.5,394835,"2014-06-20",17,394835,394835,398430,TRUE,"Санаторій ""Одеса"" СБ України"
