"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
464298,534708,319,103904.51,108506.18,"2013-12-10",7,108506.18,108516.18,110432.16,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
464278,534712,319,140084.46,136977,"2013-12-10",7,136977,136987,139145.98,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
464323,534706,319,137181.19,139871.3,"2013-12-10",7,139871.3,139881.3,141458,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
464287,534710,319,89637.8,82775,"2013-12-10",7,82775,82785,92417,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
464382,534698,319,46456.56,41792.8,"2013-12-10",7,41792.8,41802.8,46677.34,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
464356,534703,319,109633.88,115695.1,"2013-12-10",7,115695.1,115705.1,117064,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
480175,561536,10858,482760,468000,"2014-02-11",7,468000,468000,482400,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
475803,556350,319,378300.75,338868.75,"2014-01-31",7,338868.75,338878.75,378310.75,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
476333,556323,319,483336.4,499048,"2014-01-31",7,499048,499058,504947.67,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
476358,556209,319,354733.63,355862.26,"2014-01-31",7,355862.26,355872.26,376097.92,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
480106,561512,10858,390000,390000,"2014-02-11",7,390000,390000,461100,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
478797,565070,14655,295579.8,294894,"2014-02-14",7,294894,294894,315468,TRUE,"Відділ освіти Петровської районної у м.Донецьку ради"
480132,561515,10858,312526,312330,"2014-02-11",7,312330,312330,315350,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
471373,551967,76230,158000,154523,"2014-01-21",7,154523,309210.3,345959.002,TRUE,"Дошкільний навчальний заклад №17 ""Сонечко"" м.Курахове  комунальної форми власності загального розвитку Курахівської  міськради Мар'їнського району Донецької області"
471382,551996,76230,193250,193220,"2014-01-21",7,193220,386536.2,434806.002,TRUE,"Дошкільний навчальний заклад №17 ""Сонечко"" м.Курахове  комунальної форми власності загального розвитку Курахівської  міськради Мар'їнського району Донецької області"
478745,565005,14655,392253.5,391989,"2014-02-14",7,391989,391989,413678,TRUE,"Відділ освіти Петровської районної у м.Донецьку ради"
475916,556338,319,292412.81,317673.9,"2014-01-31",7,317673.9,317683.9,319855.8,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
475864,556343,319,524162.09,515571,"2014-01-31",7,515571,515581,534282.92,TRUE,"Відділ освіти Волноваської райдержадміністрації Донецької області"
480192,561548,10858,120220,118000,"2014-02-11",7,118000,118000,126000,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
480318,561565,10858,117576,117384,"2014-02-11",7,117384,117384,124200,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
478784,565032,14655,414910.4,414404,"2014-02-14",7,414404,414404,430440,TRUE,"Відділ освіти Петровської районної у м.Донецьку ради"
480233,561553,10858,165034,154800,"2014-02-11",7,154800,154800,165120,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
491441,559625,10465,304300,298482.5,"2014-02-05",7,298482.5,298482.5,313250,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491483,559611,10465,395600,393450,"2014-02-05",7,393450,393450,408500,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
478833,565147,14655,219743.5,219600,"2014-02-14",7,219600,219600,223200,TRUE,"Відділ освіти Петровської районної у м.Донецьку ради"
480367,561570,10858,114020,92000,"2014-02-11",7,92000,92000,1e+05,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
491374,559641,10465,675750,674425,"2014-02-05",7,674425,674425,689000,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
480350,561568,10858,196846,195600,"2014-02-11",7,195600,195600,198100,TRUE,"Відділ освіти Калінінської районної у м.Донецьку ради"
491426,559627,10465,176300,174250,"2014-02-05",7,174250,174250,188600,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491583,559602,10465,147202,145607,"2014-02-05",7,145607,145607,147415,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491406,559632,10465,131652,131330,"2014-02-05",7,131330,131330,138000,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491610,559597,10465,335300,335035,"2014-02-05",7,335035,335035,354200,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491683,559590,10465,264142.5,259320,"2014-02-05",7,259320,259320,327400,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491536,559607,10465,147000,147000,"2014-02-05",7,147000,147000,171720,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491468,559623,10465,547200,546192,"2014-02-05",7,546192,546192,555120,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
491396,559635,10465,147030,147030,"2014-02-05",7,147030,147030,167388,TRUE,"Відділ освіти Будьоннівської районної у м.Донецьку ради"
502543,575840,15584,390000,381000,"2014-03-11",7,381000,381000,501300,TRUE,"Відділ освіти Куйбишевської районної у м.Донецьку ради"
502827,575838,15584,382500,381300,"2014-03-11",7,381300,381300,390000,TRUE,"Відділ освіти Куйбишевської районної у м.Донецьку ради"
502595,575887,15584,247500,246840,"2014-03-11",7,246840,246840,264000,TRUE,"Відділ освіти Куйбишевської районної у м.Донецьку ради"
