"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
543800,622800,102386,13505000,13390755,"2014-11-12",1,13390755,13390755,13490400,TRUE,"Державна пенітенціарна служба України"
