"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
506769,582346,79203,381520,381520,"2014-03-25",4,381520,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №13 Вінницької міськради"
506776,582355,79217,453841.5,453841.5,"2014-03-25",4,453841.5,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №20 Вінницької міськради"
506807,582372,79212,491146.2,491146.2,"2014-03-25",4,491146.2,1.0086,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №32 Вінницької міськради"
506743,582333,47534,552932.6,552932.6,"2014-03-25",4,552932.6,1.0088,1.0126,TRUE,"Заклад ""Навчально-виховний комплекс: загальноосвітня школа І-ІІІ ступенів - гімназія №6 Вінницької міської ради"""
506742,582328,79205,292489.1,292489.1,"2014-03-25",4,292489.1,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №5 Вінницької міськради"
506759,582341,117070,160777.3,160777.3,"2014-03-25",4,160777.3,1.0086,1.0123,TRUE,"Заклад ""Загальноосвітня школа І-ІІІ ступенів №9 Вінницької міськради"""
506764,582344,79184,377900.7,377900.7,"2014-03-25",4,377900.7,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №11 Вінницької міськради"
506800,582369,79208,320524.7,320524.7,"2014-03-25",4,320524.7,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №31 Вінницької міськради"
506751,582339,117059,247955.9,247955.9,"2014-03-25",4,247955.9,1.0088,1.0126,TRUE,"Заклад ""Загальноосвітня школа І-ІІІ ступенів №8 Вінницької міськради"""
506791,582366,79185,463720.9,463720.9,"2014-03-25",4,463720.9,1.0088,1.0126,TRUE,"Загальноосвітня школа l-lll ступенів №27 Вінницької міськради"
