"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
382537,427387,911,1200000,1098400,"2012-12-13",9,1098400,1098400,1161600,TRUE,"Відділ освіти Міжгірської районної державної адміністрації "
