"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
449262,513772,938,1e+06,1000574.1,"2013-07-29",3,1000574.1,1000574.1,1039080,TRUE,"Міністерство освіти і науки, молоді та спорту АР Крим"
