"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
383279,431113,91581,3e+07,29988000,"2012-12-21",1,29988000,29988,31200,TRUE,"Державна служба геології та надр України"
