"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
521928,602248,367,1066000,1126020,"2014-06-23",16,1126020,1126020,1149540,TRUE,"ПАТ ""Миколаївобленерго"""
535676,622053,48873,1035410,1026451.44,"2014-11-07",1,1026451.44,1026495,1066527,TRUE,"ДП ""УКРАВТОГАЗ"" ПАТ ""НАК ""НАФТОГАЗ УКРАЇНИ"""
