"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
341204,382811,2127,208000,162184.47,"2012-07-05",1,162184.47,162184.47,170238.94,TRUE,"Інститут електрозварювання ім.Є.О. Патона НАН України"
370968,417132,452,62376,53049.6,"2012-11-05",16,53049.6,53049.6,61824,TRUE,"ВП ""Южно-Українська АЕС"" ДП ""НАЕК ""Енергоатом"""
404658,470698,9218,440000,439920,"2013-02-27",22,439920,439920,453112,TRUE,"Головне управління Пенсійного фонду України в Харківській області"
422830,489228,1800,27370,21062.7,"2013-04-08",1,21062.7,21062.7,21532.5,TRUE,"Університет банківської справи Національного банку України (м.Київ)"
435954,490898,1800,16677,7365.12,"2013-04-12",1,7365.12,7365.12,8072.52,TRUE,"Університет банківської справи Національного банку України (м.Київ)"
440580,508421,61999,1e+05,99000,"2013-06-25",1,99000,99000,102960,TRUE,"Департамент господарського забезпечення Служби безпеки України"
454674,522913,1544,359000,269973.6,"2013-09-27",1,269973.6,269973.6,297010.8,TRUE,"ПАТ ""Укртрансгаз"""
462690,530815,2053,1200000,1043700,"2013-11-18",1,1043700,1043700,1064700,TRUE,"Генеральна прокуратура України"
518220,594179,9218,199400,199400,"2014-05-07",22,199400,199400,229310,TRUE,"Головне управління Пенсійного фонду України в Харківській області"
521090,602326,3800,81762.96,80640,"2014-06-23",22,80640,80640,81540,TRUE,"Харківська дирекція УДППЗ ""Укрпошта"""
525455,610344,72,465000,458954.28,"2014-08-18",17,458954.28,563984.28,705015.48,TRUE,"ДП ""Одеська залізниця"""
529354,609542,407,225000,125478.12,"2014-08-12",1,125478.12,125478.12,133843.2,TRUE,"Національний технічний університет України ""Київський політехнічний інститут"""
540529,627437,596,599981.1,582369,"2014-12-05",10,582369,582369,596655.6,TRUE,"ВП ""Запорізька АЕС"" ДП ""НАЕК ""Енергоатом"""
535768,618122,3800,47336.76,45360,"2014-10-13",22,45360,45360,47520,TRUE,"Харківська дирекція УДППЗ ""Укрпошта"""
541989,633325,857,118563.2,99575.7,"2014-12-19",22,99575.7,99575.7,117852.3,TRUE,"Зміївська теплова електрична станція ПАТ ""Центренерго"""
550556,653554,1544,49969.8,64516.68,"2015-02-11",1,64516.68,63868.68,74406,TRUE,"ПАТ ""Укртрансгаз"""
573450,656720,75034,269600,259771.2,"2015-02-17",4,259771.2,259771.2,268558.8,TRUE,"ОКО ""Інформаційно-аналітичний центр з обслуговування установ соціального захисту населення"" Вінницької облради"
