"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
378033,418521,198581,5809905,5500722.48,"2012-11-13",10,5500722.48,5500722.48,5513521.98,TRUE,"Привільненська сільрада Вільнянського району Запорізької області"
379214,419512,201116,6612153,5557329.9,"2012-11-16",10,5557329.9,5557329.9,5614748.64,TRUE,"Жовтнева сільрада Токмацького району Запорізької області"
373583,416336,105496,59472131,50910745.2,"2012-11-02",10,50910745.2,50910765,51248898,TRUE,"Кирилівська селищна рада  Якимівського району Запорізької  області"
377959,418051,195488,5522774,5500406.4,"2012-11-09",10,5500406.4,5500406.4,5503723.2,TRUE,"Щасливська сільрада Оріхівського району Запорізької області"
377676,417360,199129,23787099,20476867.98,"2012-11-07",10,20476867.98,20476867.98,20499963.96,TRUE,"Червоненська сільрада Гуляйпільського району Запорізької області"
382822,428042,204471,2874829,2370169.98,"2012-12-17",10,2370169.98,2370169.98,2403718.14,TRUE,"Підгірненська сільрада Новомиколаївського району Запорізької області"
382293,426648,38,32970000,31147707.6,"2012-12-12",10,31147707.6,31147707.6,31217008.8,TRUE,"УПРАВЛІННЯ КАПІТАЛЬНОГО БУДІВНИЦТВА ЗАПОРІЗЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
461625,533606,246277,4253263,4042795.63,"2013-12-04",10,4042795.63,4042795.63,4196934.83,TRUE,"Менчикурівська сільська рада Веселівського району Запорізької області "
458596,530490,244063,5567537,4956003.84,"2013-11-15",10,4956003.84,4956003.84,4973022.66,TRUE,"Чкаловська сільська рада Веселівського району Запорізької області "
462888,534170,244607,7118094,6015701.72,"2013-12-09",10,6015701.72,6015701.72,6117765.3,TRUE,"Богданівська сільська рада Приазовського району Запорізької області"
462459,536709,105496,3239964,2918130.96,"2013-12-16",10,2918130.96,2918226,2940522,TRUE,"Кирилівська селищна рада  Якимівського району Запорізької  області"
460360,531972,199130,2839499,1904759.44,"2013-11-25",10,1904759.44,1904759.44,1926989.83,TRUE,"Добропільська сільрада Гуляйпільського району Запорізької області"
