"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
385336,434926,300,3500000,3498448.8,"2013-01-02",19,3498448.8,3498448,3547180,TRUE,"Управління житлово-комунального господарства Рівненського міськвиконкому"
459305,529172,300,401039,399839,"2013-11-06",19,399839,399839,400969,TRUE,"Управління житлово-комунального господарства Рівненського міськвиконкому"
