"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
497646,581773,65710,419589.6,419589.6,"2014-03-21",1,419589.6,20.1,20.65,TRUE,"Школа І-ІІІ ступенів №248 Деснянського району м.Києва"
497663,586057,54865,305962,305962,"2014-04-01",1,305962,20.1,20.65,TRUE,"Школа І-ІІІ ступенів №249 Деснянського району м.Києва"
497655,581145,54700,498225,498225,"2014-03-20",1,498225,7.3,12.5,TRUE,"Спеціалізована школа I-III ступенів №307 з поглибленим вивченням природничих наук Деснянського району м.Києва"
496466,582878,54910,660000,660000,"2014-03-25",1,660000,20.1,20.65,TRUE,"Школа  І-ІІІ ступенів №306 Деснянського району м.Києва"
497690,586045,62996,303337,303337,"2014-04-01",1,303337,7.3,7.5,TRUE,"Школа І ступеня №311 Деснянського району м.Києва"
495597,582442,68967,465000,465000,"2014-03-25",1,465000,20.1,20.65,TRUE,"Спеціалізована школа І-ІІІ ступенів №313 з поглибленим вивченням інформаційних технологій"
505050,579173,66745,345000,345000,"2014-03-17",1,345000,20.1,35.5,TRUE,"Школа І-ІІІ ступенів №282 Деснянського району міста Києва"
498792,583262,68259,349199.5,349199.5,"2014-03-25",1,349199.5,19,20,TRUE,"Школа I-III ступенів №238 Деснянського району м.Києва"
499764,583260,68985,319654.7,319654.7,"2014-03-25",1,319654.7,19,20,TRUE,"Школа І-ІІІ ступенів №292 імені гетьмана України Івана Мазепи Деснянського району м.Києва"
497669,586059,54866,461991,461991,"2014-04-01",1,461991,20.1,25.65,TRUE,"Спеціалізована школа І-ІІІ ступенів №250 з поглибленим вивченням математики Деснянського району м.Києва"
497159,580794,54696,375000,224650.2,"2014-03-20",1,224650.2,7.3,7.5,TRUE,"Школа І-ІІІ ступенів №263 імені Євгена Коновальця Деснянського  району м.Києва"
497032,581398,68831,314854.55,314854.55,"2014-03-21",1,314854.55,19,20,TRUE,"Спеціалізована школа І-ІІІ ступенів №23 з поглибленим вивченням англійської мови Деснянського району м.Києва"
