"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
532949,616367,38657,7e+06,9702660,"2014-10-01",17,9702660,9702660,10800000,TRUE,"ПАТ ""ЕК Одесаобленерго"""
539741,623262,367,1044679.8,1196277.6,"2014-11-17",16,1196277.6,1196337,1271316,TRUE,"ПАТ ""Миколаївобленерго"""
561088,670072,367,4673453,3106023.6,"2015-03-06",16,3106023.6,4691964.72,4702056,TRUE,"ПАТ ""Миколаївобленерго"""
