"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
523535,601941,6101,199000,215218,"2014-06-20",15,215218,215454.67,222056.17,TRUE,"Відділ освіти Дрогобицької районної державної адміністрації"
514437,594903,656,433000,570405,"2014-05-12",15,570405,570405,577305,TRUE,"Відділ освіти Сколівської районної державної адміністрації"
517688,600957,4905,495689,448863.3,"2014-06-16",15,448863.3,448863.3,463179,TRUE,"Львівсько-Волинський воєнізований гірничорятувальний (аварійно-рятувальний) загін Державної воєнізованої гірничорятувальної служби у вугільній промисловості"
515809,598215,10993,334697,472153.85,"2014-05-30",15,472153.85,472153.85,485804,TRUE,"Комунальний заклад Сокальської райради Львівської області ""Сокальська центральна районна лікарня"""
521011,601714,1525,376471,410317.67,"2014-06-19",15,410317.67,410317,422734,TRUE,"Мостиська комунальна центральна районна лікарня Львівської області"
528636,610195,10089,751370.5,729388.2,"2014-08-14",15,729388.2,729388.2,748527,TRUE,"Відділ освіти Сокальської райдержадміністрації Львівської області"
530768,610460,120,450000,404750,"2014-08-20",15,404750,404750,412250,TRUE,"Національний університет  ""Львівська політехніка"" Міносвіти і науки України"
529043,605912,254351,165000,171241,"2014-07-16",15,171241,171367.98,175837.8,TRUE,"Відділ освіти Стрийської районної державної адміністрації"
524416,605354,9653,2800000,2876500,"2014-07-14",15,2876500,2876737.3,2923738,TRUE,"Державне підприємство ""Сколівське лісове господарство"""
528290,608528,75020,350000,407040,"2014-08-04",15,407040,407040,427200,TRUE,"Управління Державної служби охорони при ГУ МВС України у Львівській області"
529386,605951,5937,299900,299856,"2014-07-17",15,299856,299856,314220,TRUE,"Управління Державтоінспекції ГУ МВС України у Львівській області"
541882,619870,95048,250000,249083,"2014-10-24",15,249083,249083,252170,TRUE,"72 окремий загін маханізації 1 об’єднаного загону Державної спеціальної служби транспорту (військова частина Т0410)"
541874,619734,58930,2e+05,199943,"2014-10-23",15,199943,199943,203870,TRUE,"11 окремий колійний загін 1 об’єднаного загону Державної спеціальної служби транспорту військова частина Т0200"
541283,636828,1712,12953800,13817340,"2015-01-06",15,13817340,13817340,14174100,TRUE,"ВП ""Служба матеріально-технічного постачання""  ДТГО ""Львівська залізниця"""
552734,657142,10089,1782700,1719920,"2015-02-18",15,1719920,1719920,1731100,TRUE,"Відділ освіти Сокальської райдержадміністрації Львівської області"
569148,658681,205547,245000,250870,"2015-02-13",15,250870,250870,257500,TRUE,"Трускавецьке міське відділення УДСО при ГУМВС України у Львівській області "
583010,669148,3910,233000,299960,"2015-03-11",15,299960,600217,635539.97,TRUE,"ДЗ ""Дитячий спеціалізований (спеціальний) санаторій ""Джерело"" МОЗ України"
