"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
374854,418146,60671,2500000,2490000,"2012-11-09",1,2490000,2490000,3e+06,TRUE,"Державне агентство  з питань науки, інновацій та інформатизації України"
443884,506994,60671,2500000,2500000,"2013-06-18",1,2500000,2500000,3e+06,TRUE,"Державне агентство  з питань науки, інновацій та інформатизації України"
