"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
392560,451991,780,1800000,1799947.75,"2013-01-29",5,1799947.75,1799947.75,1814956.32,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
392589,452313,780,5e+05,499999.49,"2013-01-29",5,499999.49,499999.49,522293.86,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
393921,459428,780,5e+05,499993.56,"2013-02-08",5,499993.56,499993.56,517023.26,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
392637,452318,780,3e+05,299998.5,"2013-01-29",5,299998.5,299998.5,308778.8,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
392668,452319,780,3e+05,299998.9,"2013-01-29",5,299998.9,299998.9,307065.3,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
480428,572259,780,3e+06,2998441.32,"2014-03-03",5,2998441.32,2998441.32,3026732.88,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
480592,572271,780,5e+05,499985.64,"2014-03-03",5,499985.64,499985.64,522293.86,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
486155,575112,780,4e+05,399989.35,"2014-03-07",5,399989.35,399989.35,411369.01,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
565315,669250,780,2037275,2137145.98,"2015-03-10",5,2137145.98,2137145.98,2170459.21,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
561488,654345,780,583334,699993.06,"2015-02-16",5,699993.06,699993.06,706174.56,TRUE,"Департамент житлово-комунального господарства Луцької міськради Волинської області"
