"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
458602,531563,244236,3152047,2444012.4,"2013-11-21",7,2444012.4,2444012.4,2499877.94,TRUE,"Новоазовська районна державна адміністрація Донецької області "
