"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
412249,479707,10119,547483.7,522924,"2013-03-12",27,522924,522924,653349,TRUE,"Відділ освіти Ріпкинської райдержадміністрації Чернігівської області"
428418,489434,225850,250000,222913.1,"2013-04-09",27,222913.1,222913.1,268754.7,TRUE,"Державна інспекція сільського господарства в Чернігівській області"
