"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
467535,543388,9427,223975,223760,"2014-01-08",22,223760,223760,226180,TRUE,"Управління освіти Адміністрації Орджонікідзевського району Харківської міськради"
467625,543106,1935,520970,515136,"2014-01-08",22,515136,515136,519250,TRUE,"Управління освіти Адміністрації Дзержинського району Харківської міськради"
