"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
540008,626164,8,6250000,5094000,"2014-12-02",6,5094000,5094000,5100000,TRUE,"ПрАТ ""Дніпропетровський тепловозоремонтний завод"""
