"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
387037,428077,5079,1749000,1636140,"2012-12-17",17,"36154597",TRUE,1636140,17,"37421526",FALSE,1678320,17,1636140,0,"36154597","37421526",17,17,1636140,1678320,"Комунальна установа ""Одеський зоологічний парк загальнодержавного значення""","ТОВ ПК ""Авалон""",46956,"ПП ""Оптмаркет",51500
425059,495011,6631,302500,273900,"2013-04-26",17,"36154597",FALSE,288750,17,"37421526",TRUE,273900,17,0,273900,"37421526","36154597",17,17,273900,288750,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України""","ПП ""Оптмаркет",51500,"ТОВ ПК ""Авалон""",46956
425137,488786,6631,148450,135030,"2013-04-08",17,"36154597",FALSE,144100,17,"37421526",TRUE,135030,17,0,135030,"37421526","36154597",17,17,135030,144100,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України""","ПП ""Оптмаркет",51500,"ТОВ ПК ""Авалон""",46956
425124,488790,6631,190000,178800,"2013-04-08",17,"36154597",FALSE,188600,17,"37421526",TRUE,178800,17,0,178800,"37421526","36154597",17,17,178800,188600,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України""","ПП ""Оптмаркет",51500,"ТОВ ПК ""Авалон""",46956
425094,496663,6631,178500,162750,"2013-05-07",17,"36154597",FALSE,165750,17,"37421526",TRUE,162750,17,0,162750,"37421526","36154597",17,17,162750,165750,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України""","ПП ""Оптмаркет",51500,"ТОВ ПК ""Авалон""",46956
425102,496659,6631,175500,159300,"2013-05-07",17,"36154597",FALSE,170640,17,"37421526",TRUE,159300,17,0,159300,"37421526","36154597",17,17,159300,170640,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України""","ПП ""Оптмаркет",51500,"ТОВ ПК ""Авалон""",46956
478218,557191,5079,165000,162720,"2014-02-03",17,"36154597",TRUE,162720,17,"37421526",FALSE,196080,17,162720,0,"36154597","37421526",17,17,162720,196080,"Комунальна установа ""Одеський зоологічний парк загальнодержавного значення""","ТОВ ПК ""Авалон""",46956,"ПП ""Оптмаркет",51500
465317,559368,5079,1600000,1799544,"2014-02-05",17,"36154597",TRUE,1799544,17,"37421526",FALSE,1839120,17,1799544,0,"36154597","37421526",17,17,1799544,1839120,"Комунальна установа ""Одеський зоологічний парк загальнодержавного значення""","ТОВ ПК ""Авалон""",46956,"ПП ""Оптмаркет",51500
465320,562103,5079,240000,253800,"2014-02-12",17,"36154597",TRUE,253800,17,"37421526",FALSE,270000,17,253800,0,"36154597","37421526",17,17,253800,270000,"Комунальна установа ""Одеський зоологічний парк загальнодержавного значення""","ТОВ ПК ""Авалон""",46956,"ПП ""Оптмаркет",51500
479763,562164,5079,379115,284010,"2014-02-12",17,"36154597",TRUE,284010,17,"37421526",FALSE,290362.5,17,284010,0,"36154597","37421526",17,17,284010,290362.5,"Комунальна установа ""Одеський зоологічний парк загальнодержавного значення""","ТОВ ПК ""Авалон""",46956,"ПП ""Оптмаркет",51500
