"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
398566,466341,7420,476000,378345,"2013-02-20",12,"00445920",TRUE,378345,12,"21505980",FALSE,462282,1,378345,0,"00445920","21505980",12,1,378345,462282,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
398516,466335,7420,917000,635660,"2013-02-20",12,"00445920",TRUE,635660,12,"21505980",FALSE,781306,1,635660,0,"00445920","21505980",12,1,635660,781306,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
411886,470333,8250,403617.56,387828.12,"2013-02-19",1,"00445920",FALSE,406578.08,12,"21505980",TRUE,387828.12,1,0,387828.12,"21505980","00445920",1,12,387828.12,406578.08,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
411902,470330,8250,746573.85,725191.2,"2013-02-19",1,"00445920",FALSE,750317.4,12,"21505980",TRUE,725191.2,1,0,725191.2,"21505980","00445920",1,12,725191.2,750317.4,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
411909,470320,8250,636289.72,624459.7,"2013-02-19",1,"00445920",FALSE,631552.58,12,"21505980",TRUE,624459.7,1,0,624459.7,"21505980","00445920",1,12,624459.7,631552.58,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
477071,566303,7420,464535,462505.56,"2014-02-18",12,"00445920",TRUE,462505.56,12,"21505980",FALSE,620670.6,1,462505.56,0,"00445920","21505980",12,1,462505.56,620670.6,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
477018,566308,7420,250429,234777.6,"2014-02-18",12,"00445920",TRUE,234777.6,12,"21505980",FALSE,273907.2,1,234777.6,0,"00445920","21505980",12,1,234777.6,273907.2,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
477110,566295,7420,863694,844037.04,"2014-02-18",12,"00445920",TRUE,844037.04,12,"21505980",FALSE,983334,1,844037.04,0,"00445920","21505980",12,1,844037.04,983334,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568670,667597,7420,155070,148867.2,"2015-03-06",12,"00445920",TRUE,148867.2,12,"21505980",FALSE,153347,1,148867.2,0,"00445920","21505980",12,1,148867.2,153347,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568715,667595,7420,255480,254289.84,"2015-03-06",12,"00445920",TRUE,254289.84,12,"21505980",FALSE,255368.8,1,254289.84,0,"00445920","21505980",12,1,254289.84,255368.8,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568777,667586,7420,183890,178110.6,"2015-03-06",12,"00445920",TRUE,178110.6,12,"21505980",FALSE,182839.2,1,178110.6,0,"00445920","21505980",12,1,178110.6,182839.2,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
578595,664274,8250,672340.66,668201.22,"2015-03-01",1,"00445920",FALSE,693191.46,12,"21505980",TRUE,668201.22,1,0,668201.22,"21505980","00445920",1,12,668201.22,693191.46,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
568760,667592,7420,486926,476606.4,"2015-03-06",12,"00445920",TRUE,476606.4,12,"21505980",FALSE,485425.8,1,476606.4,0,"00445920","21505980",12,1,476606.4,485425.8,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
578587,664264,8250,504793.91,502819.2,"2015-03-01",1,"00445920",FALSE,505776.96,12,"21505980",TRUE,502819.2,1,0,502819.2,"21505980","00445920",1,12,502819.2,505776.96,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
578617,664291,8250,900861.96,812673.34,"2015-03-01",1,"00445920",FALSE,821061.09,12,"21505980",TRUE,812673.34,1,0,812673.34,"21505980","00445920",1,12,812673.34,821061.09,"Святошинський психоневрологічний інтернат","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
