"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
427466,477861,225770,4774200,4659384.1,"2013-03-12",26,"14328945",FALSE,4925856.32,17,"36342297",TRUE,4659384.1,1,0,4659384.1,"36342297","14328945",1,17,4659384.1,4925856.32,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
437606,489345,1723,7e+06,6830056.45,"2013-04-09",17,"14328945",TRUE,6830056.45,17,"36342297",FALSE,6902531.9,1,6830056.45,0,"14328945","36342297",17,1,6830056.45,6902531.9,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
437618,489350,1723,2065000,2049667.62,"2013-04-09",17,"14328945",TRUE,2049667.62,17,"36342297",FALSE,2057961.26,1,2049667.62,0,"14328945","36342297",17,1,2049667.62,2057961.26,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
461481,527503,225770,512000,512056.04,"2013-10-29",26,"14328945",FALSE,546061.76,17,"36342297",TRUE,512056.04,1,0,512056.04,"36342297","14328945",1,17,512056.04,546061.76,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
471913,538476,225770,105000,104061.23,"2013-12-23",26,"14328945",FALSE,111334.02,17,"36342297",TRUE,104061.23,1,0,104061.23,"36342297","14328945",1,17,104061.23,111334.02,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
484866,583302,225770,4700000,4542510.01,"2014-03-26",26,"14328945",FALSE,4666834.1,17,"36342297",TRUE,4542510.01,1,0,4542510.01,"36342297","14328945",1,17,4542510.01,4666834.1,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
506179,580975,1723,6258690,6255188.35,"2014-03-20",17,"14328945",TRUE,6255223,17,"36342297",FALSE,6273984,1,6255188.35,0,"14328945","36342297",17,1,6255188.35,6273984,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
506220,583699,1723,2192110,2189923.38,"2014-03-26",17,"14328945",TRUE,2189961,17,"36342297",FALSE,2231613,1,2189923.38,0,"14328945","36342297",17,1,2189923.38,2231613,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
522375,599029,1723,6200000,6076765.97,"2014-06-04",17,"14328945",TRUE,6076862,17,"36342297",FALSE,6225204,1,6076765.97,0,"14328945","36342297",17,1,6076765.97,6225204,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
522383,599028,1723,2430000,1903869.84,"2014-06-04",17,"14328945",TRUE,1903953,17,"36342297",FALSE,1909091,1,1903869.84,0,"14328945","36342297",17,1,1903869.84,1909091,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
533351,612548,225770,1800000,1672380.75,"2014-09-02",26,"14328945",FALSE,1919379.23,17,"36342297",TRUE,1672380.75,1,0,1672380.75,"36342297","14328945",1,17,1672380.75,1919379.23,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
551489,632754,225770,1143300,1074050.12,"2014-12-23",26,"14328945",FALSE,1143245.5,17,"36342297",TRUE,1074050.12,1,0,1074050.12,"36342297","14328945",1,17,1074050.12,1143245.5,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
544716,623766,1723,2555653.466,2480976.82,"2014-11-19",17,"14328945",TRUE,2481058,17,"36342297",FALSE,2517049,1,2480976.82,0,"14328945","36342297",17,1,2480976.82,2517049,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
550397,631634,225770,1986000,1850797.11,"2014-12-18",26,"14328945",FALSE,1985813.74,17,"36342297",TRUE,1850797.11,1,0,1850797.11,"36342297","14328945",1,17,1850797.11,1985813.74,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
544727,623765,1723,943015.65,940354.2,"2014-11-19",17,"14328945",TRUE,940374,17,"36342297",FALSE,960385,1,940354.2,0,"14328945","36342297",17,1,940354.2,960385,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
578177,663565,1723,12380000,16301598.98,"2015-03-02",17,"14328945",TRUE,16301598.98,17,"36342297",FALSE,16447377.96,1,16301598.98,0,"14328945","36342297",17,1,16301598.98,16447377.96,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
577636,663576,1723,3960000,4177257.16,"2015-03-02",17,"14328945",TRUE,4177257.16,17,"36342297",FALSE,4511214.85,1,4177257.16,0,"14328945","36342297",17,1,4177257.16,4511214.85,"Департамент охорони здоров’я Одеської міськради","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
